1656651823,20529,17.1,0,0.017
1656651825,20422,17.1,0,0.017
1656651827,20970,17.1,0,0.017
1656651829,20755,17.0,0,0.017
1656651831,20529,17.0,0,0.017
1656651833,20142,17.0,0,0.017
1656651835,18964,16.9,0,0.017
1656651837,17663,16.9,0,0.017
1656651839,16432,16.8,0,0.017
1656651841,14293,16.9,0,0.017
1656651843,11262,16.9,0,0.017
1656651845,10201,16.9,0,0.017
1656651847,10721,17.1,0,0.017
1656651849,11576,17.1,0,0.017
1656651851,13225,17.1,0,0.017
1656651853,14251,17.0,0,0.017
1656651855,15151,17.0,0,0.017
1656651857,16306,17.0,0,0.017
1656651859,16094,16.8,0,0.017
1656651861,16065,17.0,0,0.017
1656651863,16092,17.0,0,0.017
1656651865,16709,16.9,0,0.017
1656651867,17676,16.7,0,0.017
1656651869,17163,16.8,0,0.017
1656651871,17750,17.0,0,0.017
1656651873,17870,17.0,0,0.017
1656651875,17602,16.9,0,0.017
1656651877,17670,17.0,0,0.017
1656651879,18498,17.1,0,0.017
1656651881,18629,16.9,0,0.017
1656651883,18635,17.0,0,0.017
1656651885,19069,17.0,0,0.017
1656651887,19245,16.9,0,0.017
1656651889,18769,17.0,0,0.017
1656651891,18813,16.9,0,0.017
1656651893,19970,16.9,0,0.017
1656651895,20059,17.1,0,0.017
1656651897,19623,17.0,0,0.017
1656651899,19652,17.0,0,0.017
1656651901,19434,16.9,0,0.017
1656651903,19871,16.9,0,0.017
1656651905,19658,17.0,0,0.017
1656651907,18982,16.9,0,0.017
1656651909,18596,16.8,0,0.017
1656651911,18479,17.0,0,0.017
1656651913,18609,17.0,0,0.017
1656651915,19167,17.1,0,0.017
1656651917,19497,17.2,0,0.017
1656651919,18572,16.9,0,0.017
1656651921,17825,17.1,0,0.017
1656651923,18769,17.0,0,0.017
1656651925,19763,17.0,0,0.017
1656651927,20703,16.9,0,0.017
1656651929,20844,16.8,0,0.017
1656651931,20245,17.0,0,0.017
1656651933,20128,16.8,0,0.017
1656651935,20616,16.9,0,0.017
1656651937,20777,16.9,0,0.017
1656651939,20334,16.9,0,0.017
1656651941,20377,17.0,0,0.017
1656651943,20008,17.1,0,0.017
1656651945,20266,16.9,0,0.017
1656651947,19415,16.9,0,0.017
1656651949,18478,16.9,0,0.017
1656651951,17274,16.9,0,0.017
1656651953,17433,17.0,0,0.017
1656651955,17658,17.1,0,0.017
1656651957,17733,16.9,0,0.017
1656651959,17816,17.0,0,0.017
1656651961,17989,17.0,0,0.017
1656651963,18138,16.8,0,0.017
1656651965,18718,17.0,0,0.017
1656651967,18736,16.9,0,0.017
1656651969,18222,17.0,0,0.017
1656651971,18607,17.0,0,0.017
1656651973,19384,17.0,0,0.017
1656651975,19431,17.1,0,0.017
1656651977,19054,17.0,0,0.017
1656651979,19386,17.0,0,0.017
1656651981,18673,17.0,0,0.017
1656651983,14910,17.0,0,0.017
1656651985,10744,17.0,0,0.017
1656651987,9267,16.9,0,0.017
1656651990,7310,16.8,0,0.017
1656651993,7388,17.0,0,0.017
1656651996,8314,16.9,0,0.017
1656651999,11732,16.9,0,0.017
1656652001,15164,17.1,0,0.017
1656652003,16290,17.0,0,0.017
1656652005,14735,16.8,0,0.017
1656652007,13487,17.0,0,0.017
1656652009,13305,17.0,0,0.017
1656652011,11699,17.0,0,0.017
1656652013,10697,17.0,0,0.017
1656652015,10274,16.8,0,0.017
1656652017,10033,17.0,0,0.017
1656652019,10210,17.0,0,0.017
1656652021,10963,17.0,0,0.017
1656652023,12416,17.0,0,0.017
1656652025,13737,16.9,0,0.017
1656652027,15020,17.0,0,0.017
1656652029,16579,17.0,0,0.017
1656652031,17547,16.8,0,0.017
1656652033,17432,17.1,0,0.017
1656652035,15874,17.0,0,0.017
1656652037,14830,17.0,0,0.017
1656652039,13071,17.0,0,0.017
1656652041,12526,17.0,0,0.017
1656652043,12776,16.8,0,0.017
1656652045,13459,16.9,0,0.017
1656652047,13785,16.9,0,0.017
1656652049,13809,17.0,0,0.017
1656652051,12442,16.9,0,0.017
1656652053,11492,17.1,0,0.017
1656652055,9918,17.0,0,0.017
1656652058,7676,17.0,0,0.017
1656652061,6631,17.0,0,0.017
1656652064,6512,17.0,0,0.017
1656652067,6389,17.0,0,0.017
1656652070,6680,17.0,0,0.017
1656652073,6906,17.0,0,0.017
1656652076,7007,16.9,0,0.017
1656652079,7260,17.0,0,0.017
1656652082,7063,16.9,0,0.017
1656652085,6683,17.0,0,0.017
1656652088,6348,16.9,0,0.017
1656652091,6909,17.0,0,0.017
1656652094,6843,17.0,0,0.017
1656652097,6816,16.9,0,0.017
1656652100,6722,16.8,0,0.017
1656652103,6801,16.9,0,0.017
1656652106,6543,17.0,0,0.017
1656652109,5939,16.9,0,0.017
1656652112,5486,16.9,0,0.017
1656652115,5468,17.0,0,0.017
1656652118,5582,17.0,0,0.017
1656652121,5435,17.0,0,0.017
1656652124,5596,17.0,0,0.017
1656652127,5922,17.0,0,0.017
1656652129,6221,17.0,0,0.017
1656652132,6072,16.9,0,0.017
1656652135,6299,17.0,0,0.017
1656652138,6496,17.1,0,0.017
1656652141,6646,17.0,0,0.017
1656652144,6626,17.0,0,0.017
1656652147,6998,17.1,0,0.017
1656652150,7579,17.1,0,0.017
1656652153,7873,17.1,0,0.017
1656652156,8104,16.9,0,0.017
1656652159,7984,16.9,0,0.017
1656652162,7998,17.0,0,0.017
1656652165,7815,17.1,0,0.017
1656652168,8029,16.8,0,0.017
1656652171,7728,16.9,0,0.017
1656652174,8106,16.9,0,0.017
1656652177,8203,17.0,0,0.017
1656652180,8189,17.0,0,0.017
1656652183,8267,17.0,0,0.017
1656652186,8318,17.0,0,0.017
1656652189,8350,17.1,0,0.017
1656652192,8241,16.9,0,0.017
1656652195,8303,16.9,0,0.017
1656652198,7956,17.1,0,0.017
1656652201,8151,16.9,0,0.017
1656652204,8259,16.9,0,0.017
1656652207,8307,17.0,0,0.017
1656652210,8186,17.1,0,0.017
1656652213,8124,17.1,0,0.017
1656652216,8171,16.9,0,0.017
1656652219,8168,16.8,0,0.017
1656652222,8338,17.0,0,0.017
1656652225,8292,16.9,0,0.017
1656652228,8217,17.0,0,0.017
1656652231,8173,17.1,0,0.017
1656652234,8059,17.0,0,0.017
1656652237,8147,17.1,0,0.017
1656652240,8173,17.1,0,0.017
1656652243,7869,17.1,0,0.017
1656652246,7720,17.0,0,0.017
1656652249,7825,16.9,0,0.017
1656652252,7620,16.9,0,0.017
1656652255,7511,17.1,0,0.017
1656652258,7745,17.0,0,0.017
1656652261,7666,17.0,0,0.017
1656652264,7550,17.0,0,0.017
1656652267,7497,16.9,0,0.017
1656652270,7649,17.0,0,0.017
1656652273,7593,17.0,0,0.017
1656652276,7409,17.1,0,0.017
1656652279,7289,16.8,0,0.017
1656652282,7239,16.9,0,0.017
1656652285,7338,17.0,0,0.017
1656652288,7005,16.8,0,0.017
1656652291,6866,17.1,0,0.017
1656652294,7142,16.8,0,0.017
1656652297,7086,17.0,0,0.017
1656652300,6891,16.9,0,0.017
1656652303,7042,17.2,0,0.017
1656652306,6623,16.8,0,0.017
1656652309,5884,16.9,0,0.017
1656652312,5450,16.9,0,0.017
1656652315,5364,16.9,0,0.017
1656652318,5471,17.0,0,0.017
1656652321,5612,17.1,0,0.017
1656652324,5573,17.0,0,0.017
1656652327,5817,16.9,0,0.017
1656652330,5971,16.9,0,0.017
1656652333,5852,16.9,0,0.017
1656652336,5815,17.1,0,0.017
1656652339,6073,17.0,0,0.017
1656652342,5989,16.7,0,0.017
1656652345,5891,17.0,0,0.017
1656652348,6067,17.0,0,0.017
1656652351,6038,17.0,0,0.017
1656652354,6004,16.9,0,0.017
1656652357,5875,17.0,0,0.017
1656652360,5903,16.8,0,0.017
1656652363,5800,16.9,0,0.017
1656652366,5846,17.0,0,0.017
1656652369,5606,17.0,0,0.017
1656652372,5802,17.0,0,0.017
1656652375,5838,17.0,0,0.017
1656652378,5530,17.0,0,0.017
1656652381,5470,17.0,0,0.017
1656652384,5287,17.0,0,0.017
1656652387,5316,16.9,0,0.017
1656652390,5424,16.9,0,0.017
1656652393,5434,16.9,0,0.017
1656652396,5641,16.9,0,0.017
1656652399,5638,16.9,0,0.017
1656652402,5294,17.0,0,0.017
1656652405,5288,17.0,0,0.017
1656652408,5572,16.9,0,0.017
1656652411,5464,16.9,0,0.017
1656652414,5404,16.9,0,0.017
1656652417,5379,17.0,0,0.017
1656652420,5384,17.1,0,0.017
1656652423,5399,17.1,0,0.017
1656652426,4998,17.1,0,0.017
1656652429,5189,17.0,0,0.017
1656652432,5465,17.0,0,0.017
1656652435,5582,17.0,0,0.017
1656652438,5377,17.1,0,0.017
1656652441,5514,17.0,0,0.017
1656652444,5674,16.9,0,0.017
1656652447,5954,16.9,0,0.017
1656652450,5889,17.0,0,0.017
1656652453,5215,16.9,0,0.017
1656652456,4777,16.9,0,0.017
1656652459,4539,17.1,0,0.017
1656652462,4732,17.0,0,0.017
1656652465,4614,17.1,0,0.017
1656652468,4467,17.1,0,0.017
1656652471,4534,17.0,0,0.017
1656652474,4640,16.9,0,0.017
1656652477,4562,16.9,0,0.017
1656652480,4341,16.7,0,0.017
1656652483,4018,17.0,0,0.017
1656652486,3804,17.0,0,0.017
1656652489,4131,17.0,0,0.017
1656652492,4020,17.0,0,0.017
1656652495,4077,17.1,0,0.017
1656652498,4144,17.0,0,0.017
1656652501,4321,17.0,0,0.017
1656652504,4511,16.9,0,0.017
1656652507,4422,16.8,0,0.017
1656652510,4649,17.0,0,0.017
1656652513,4617,17.0,0,0.017
1656652516,4649,16.9,0,0.017
1656652519,4641,16.9,0,0.017
1656652522,4555,17.0,0,0.017
1656652525,4659,17.0,0,0.017
1656652528,4709,17.0,0,0.017
1656652531,4732,16.8,0,0.017
1656652534,4624,17.0,0,0.017
1656652537,4640,17.0,0,0.017
1656652540,4531,17.0,0,0.017
1656652543,4555,17.0,0,0.017
1656652546,4130,17.1,0,0.017
1656652549,3959,16.9,0,0.017
1656652552,3958,16.8,0,0.017
1656652555,3958,16.8,0,0.017
1656652558,4024,17.0,0,0.017
1656652561,3974,16.9,0,0.017
1656652564,3807,16.9,0,0.017
1656652567,3673,17.0,0,0.017
1656652570,3693,17.1,0,0.017
1656652573,3759,17.1,0,0.017
1656652576,3880,17.0,0,0.017
1656652579,3748,16.9,0,0.017
1656652582,3845,17.0,0,0.017
1656652585,3792,16.8,0,0.017
1656652588,4024,17.0,0,0.017
1656652591,4011,16.9,0,0.017
1656652594,4018,17.0,0,0.017
1656652597,4078,16.9,0,0.017
1656652600,4541,17.0,0,0.017
1656652603,4520,17.0,0,0.017
1656652606,4602,17.0,0,0.017
1656652609,4739,16.8,0,0.017
1656652612,4441,17.0,0,0.017
1656652615,4171,17.0,0,0.017
1656652618,4302,17.0,0,0.017
1656652621,4214,17.0,0,0.017
1656652624,4225,16.9,0,0.017
1656652627,4293,17.0,0,0.017
1656652630,4263,17.1,0,0.017
1656652633,4359,16.9,0,0.017
1656652636,4258,17.0,0,0.017
1656652639,4396,16.9,0,0.017
1656652642,4399,17.0,0,0.017
1656652645,4816,16.9,0,0.017
1656652648,5009,17.0,0,0.017
1656652651,5112,17.0,0,0.017
1656652654,4878,17.0,0,0.017
1656652657,4672,16.9,0,0.017
1656652660,4384,16.8,0,0.017
1656652663,4443,16.9,0,0.017
1656652666,4422,17.0,0,0.017
1656652669,4235,17.0,0,0.017
1656652672,4334,17.0,0,0.017
1656652675,4242,17.0,0,0.017
1656652678,4256,17.1,0,0.017
1656652681,4401,16.9,0,0.017
1656652684,4234,17.0,0,0.017
1656652687,4123,17.2,0,0.017
1656652690,4210,16.9,0,0.017
1656652692,4170,16.9,0,0.017
1656652695,4548,16.9,0,0.017
1656652698,4601,17.0,0,0.017
1656652701,4392,16.9,0,0.017
1656652704,4222,17.0,0,0.017
1656652707,4331,17.0,0,0.017
1656652710,4201,17.0,0,0.017
1656652713,4106,16.9,0,0.017
1656652716,4222,17.1,0,0.017
1656652719,4105,17.0,0,0.017
1656652722,3994,17.0,0,0.017
1656652725,4057,17.1,0,0.017
1656652728,4163,17.0,0,0.017
1656652731,4228,17.0,0,0.017
1656652734,4184,17.0,0,0.017
1656652737,3963,17.0,0,0.017
1656652740,4276,17.0,0,0.017
1656652743,4254,17.0,0,0.017
1656652746,4147,17.0,0,0.017
1656652749,4198,17.1,0,0.017
1656652752,4151,17.1,0,0.017
1656652755,4485,17.0,0,0.017
1656652758,4250,17.0,0,0.017
1656652761,4391,16.9,0,0.017
1656652764,4246,17.1,0,0.017
1656652767,4319,16.9,0,0.017
1656652770,4443,16.9,0,0.017
1656652773,4457,17.0,0,0.017
1656652776,4375,16.9,0,0.017
1656652779,4268,17.0,0,0.017
1656652782,4505,17.1,0,0.017
1656652785,4574,16.9,0,0.017
1656652788,4722,17.0,0,0.017
1656652791,4596,16.9,0,0.017
1656652794,4629,16.9,0,0.017
1656652797,4537,16.9,0,0.017
1656652800,4477,17.0,0,0.017
1656652803,4328,17.1,0,0.017
1656652806,4321,17.0,0,0.017
1656652809,4428,17.0,0,0.017
1656652812,4234,16.9,0,0.017
1656652815,4257,16.9,0,0.017
1656652818,4335,17.0,0,0.017
1656652821,4330,17.0,0,0.017
1656652824,4246,16.9,0,0.017
1656652827,4392,17.0,0,0.017
1656652830,4245,16.9,0,0.017
1656652833,4371,17.0,0,0.017
1656652836,4456,17.0,0,0.017
1656652839,4359,17.0,0,0.017
1656652842,4342,16.9,0,0.017
1656652845,4284,16.9,0,0.017
1656652848,4429,17.0,0,0.017
1656652851,4428,17.1,0,0.017
1656652854,4288,16.9,0,0.017
1656652857,4447,17.0,0,0.017
1656652860,4334,17.0,0,0.017
1656652863,4211,17.2,0,0.017
1656652866,4397,17.0,0,0.017
1656652869,3859,17.1,0,0.017
1656652872,3635,16.9,0,0.017
1656652875,3746,16.9,0,0.017
1656652878,3844,17.0,0,0.017
1656652881,3761,17.1,0,0.017
1656652884,3768,16.9,0,0.017
1656652887,3905,16.9,0,0.017
1656652890,4003,17.0,0,0.017
1656652893,3942,16.9,0,0.017
1656652896,3869,16.9,0,0.017
1656652899,3894,17.1,0,0.017
1656652902,4037,17.0,0,0.017
1656652905,3962,17.1,0,0.017
1656652908,3925,16.9,0,0.017
1656652911,4154,16.9,0,0.017
1656652914,4058,16.8,0,0.017
1656652917,4045,17.0,0,0.017
1656652920,3932,16.9,0,0.017
1656652923,4028,16.9,0,0.017
1656652926,3995,17.1,0,0.017
1656652929,3943,17.0,0,0.017
1656652932,3457,17.0,0,0.017
1656652935,3371,17.0,0,0.017
1656652938,3147,16.9,0,0.017
1656652941,3222,17.0,0,0.017
1656652944,3028,17.0,0,0.017
1656652947,2930,17.1,0,0.017
1656652950,2822,17.0,0,0.017
1656652953,2906,16.9,0,0.017
1656652956,2943,17.0,0,0.017
1656652959,3010,17.0,0,0.017
1656652962,3004,17.0,0,0.017
1656652965,3297,17.0,0,0.017
1656652968,2957,17.0,0,0.017
1656652971,2639,16.9,0,0.017
1656652974,2718,17.1,0,0.017
1656652977,2669,17.0,0,0.017
1656652980,2898,16.9,0,0.017
1656652983,2899,17.1,0,0.017
1656652986,2850,17.0,0,0.017
1656652989,2858,16.9,0,0.017
1656652992,2951,16.9,0,0.017
1656652995,3169,17.1,0,0.017
1656652998,2862,17.0,0,0.017
1656653001,2926,17.0,0,0.017
1656653004,2832,17.0,0,0.017
1656653007,2786,16.9,0,0.017
1656653010,2839,17.0,0,0.017
1656653013,2933,17.0,0,0.017
1656653016,2855,16.9,0,0.017
1656653019,2884,16.9,0,0.017
1656653022,2908,16.9,0,0.017
1656653025,2967,17.0,0,0.017
1656653028,3014,17.1,0,0.017
1656653031,2807,17.1,0,0.017
1656653034,2970,17.0,0,0.017
1656653037,2945,16.9,0,0.017
1656653040,2874,17.0,0,0.017
1656653043,3030,17.0,0,0.017
1656653046,2871,16.9,0,0.017
1656653049,3113,16.9,0,0.017
1656653052,2936,17.0,0,0.017
1656653055,2930,17.0,0,0.017
1656653058,2988,17.1,0,0.017
1656653061,2995,16.9,0,0.017
1656653064,3008,17.1,0,0.017
1656653067,2996,17.0,0,0.017
1656653070,3049,17.0,0,0.017
1656653073,2909,17.1,0,0.017
1656653076,2994,16.9,0,0.017
1656653079,3023,17.1,0,0.017
1656653082,2981,16.9,0,0.017
1656653085,2858,17.0,0,0.017
1656653088,3106,17.0,0,0.017
1656653091,2931,17.0,0,0.017
1656653094,3092,17.0,0,0.017
1656653097,2897,16.9,0,0.017
1656653100,3090,16.9,0,0.017
1656653103,3013,17.0,0,0.017
1656653106,3099,17.0,0,0.017
1656653109,2955,16.9,0,0.017
1656653112,2957,17.0,0,0.017
1656653115,3031,17.0,0,0.017
1656653118,3133,17.0,0,0.017
1656653121,3148,16.9,0,0.017
1656653124,2924,17.1,0,0.017
1656653127,3072,17.0,0,0.017
1656653130,3088,17.0,0,0.017
1656653133,3090,16.9,0,0.017
1656653136,3064,17.0,0,0.017
1656653139,3047,17.0,0,0.017
1656653142,3003,16.9,0,0.017
1656653145,2930,17.0,0,0.017
1656653148,2838,16.9,0,0.017
1656653151,2954,17.1,0,0.017
1656653154,2835,17.0,0,0.017
1656653157,2930,16.9,0,0.017
1656653160,3125,17.0,0,0.017
1656653163,2877,17.0,0,0.017
1656653166,2718,16.8,0,0.017
1656653169,2743,16.9,0,0.017
1656653172,2861,16.9,0,0.017
1656653175,2809,16.9,0,0.017
1656653178,2932,16.9,0,0.017
1656653181,2654,17.0,0,0.017
1656653184,2900,17.0,0,0.017
1656653187,2765,17.1,0,0.017
1656653190,2819,17.1,0,0.017
1656653193,2588,16.9,0,0.017
1656653196,2653,16.9,0,0.017
1656653199,2627,16.9,0,0.017
1656653202,2672,17.0,0,0.017
1656653205,2647,17.1,0,0.017
1656653208,2541,17.1,0,0.017
1656653211,2652,16.9,0,0.017
1656653214,2555,17.0,0,0.017
1656653217,2729,17.0,0,0.017
1656653220,2744,17.0,0,0.017
1656653223,2777,17.0,0,0.017
1656653226,2609,17.0,0,0.017
1656653229,2640,17.0,0,0.017
1656653232,2648,17.0,0,0.017
1656653235,2667,17.1,0,0.017
1656653237,2814,16.8,0,0.017
1656653240,2850,17.0,0,0.017
1656653243,2696,17.0,0,0.017
1656653246,2439,16.9,0,0.017
1656653249,2503,17.0,0,0.017
1656653252,2532,16.9,0,0.017
1656653255,2588,16.9,0,0.017
1656653258,2602,17.0,0,0.017
1656653261,2656,17.0,0,0.017
1656653264,2509,16.9,0,0.017
1656653267,2463,17.0,0,0.017
1656653270,2570,17.0,0,0.017
1656653273,2465,17.0,0,0.017
1656653276,2527,16.9,0,0.017
1656653279,2698,17.1,0,0.017
1656653282,2678,17.0,0,0.017
1656653285,2580,17.1,0,0.017
1656653288,2569,17.0,0,0.017
1656653291,2644,17.0,0,0.017
1656653294,2680,16.9,0,0.017
1656653297,2636,16.9,0,0.017
1656653300,2739,17.0,0,0.017
1656653303,2617,17.0,0,0.017
1656653306,2721,16.9,0,0.017
1656653309,2633,17.0,0,0.017
1656653312,2599,16.8,0,0.017
1656653315,2634,17.0,0,0.017
1656653318,2676,17.0,0,0.017
1656653321,2613,16.9,0,0.017
1656653324,2567,17.1,0,0.017
1656653327,2558,17.0,0,0.017
1656653330,2598,17.0,0,0.017
1656653333,2518,17.0,0,0.017
1656653336,2442,16.9,0,0.017
1656653339,2477,16.9,0,0.017
1656653342,2570,17.0,0,0.017
1656653345,2580,16.8,0,0.017
1656653348,2586,17.0,0,0.017
1656653351,2552,17.0,0,0.017
1656653354,2402,17.0,0,0.017
1656653357,2402,17.0,0,0.017
1656653360,2532,17.0,0,0.017
1656653363,2418,16.9,0,0.017
1656653366,2398,16.9,0,0.017
1656653369,2475,16.9,0,0.017
1656653372,2628,17.0,0,0.017
1656653375,2471,17.1,0,0.017
1656653378,2534,17.0,0,0.017
1656653381,2495,16.9,0,0.017
1656653384,2523,17.0,0,0.017
1656653387,2471,16.9,0,0.017
1656653390,2507,16.9,0,0.017
1656653393,2421,16.9,0,0.017
1656653396,2390,17.1,0,0.017
1656653399,2425,17.0,0,0.017
1656653402,2435,16.9,0,0.017
1656653405,2540,16.9,0,0.017
1656653408,2506,17.0,0,0.017
1656653411,2515,17.0,0,0.017
1656653414,2341,17.1,0,0.017
1656653417,2360,17.1,0,0.017
1656653420,2534,17.0,0,0.017
1656653423,2431,17.0,0,0.017
1656653426,2224,16.8,0,0.017
1656653429,2351,17.0,0,0.017
1656653432,2406,17.0,0,0.017
1656653435,2334,17.0,0,0.017
1656653438,2649,17.0,0,0.017
1656653441,2385,17.0,0,0.017
1656653444,2486,17.0,0,0.017
1656653447,2581,17.1,0,0.017
1656653450,2540,17.1,0,0.017
1656653453,2589,17.0,0,0.017
1656653456,2637,17.0,0,0.017
1656653459,2435,17.0,0,0.017
1656653462,2575,16.9,0,0.017
1656653465,2382,17.0,0,0.017
1656653468,2264,16.9,0,0.017
1656653471,2370,16.8,0,0.017
1656653474,2389,16.9,0,0.017
1656653477,2310,16.9,0,0.017
1656653480,2325,17.0,0,0.017
1656653483,2425,17.2,0,0.017
1656653486,2416,17.0,0,0.017
1656653489,2284,17.0,0,0.017
1656653492,2360,17.0,0,0.017
1656653495,2218,16.9,0,0.017
1656653498,2514,17.0,0,0.017
1656653501,2366,17.0,0,0.017
1656653504,2363,17.0,0,0.017
1656653507,2385,17.1,0,0.017
1656653510,2288,16.9,0,0.017
1656653513,2427,17.0,0,0.017
1656653516,2390,17.0,0,0.017
1656653519,2275,16.9,0,0.017
1656653522,2323,17.0,0,0.017
1656653525,2293,16.8,0,0.017
1656653528,2358,17.0,0,0.017
1656653531,2397,17.0,0,0.017
1656653534,2263,17.0,0,0.017
1656653537,2204,17.0,0,0.017
1656653540,2366,17.1,0,0.017
1656653543,2351,16.9,0,0.017
1656653546,2460,16.9,0,0.017
1656653549,2285,17.0,0,0.017
1656653552,2318,17.0,0,0.017
1656653555,2314,16.9,0,0.017
1656653558,2499,17.0,0,0.017
1656653561,2477,16.9,0,0.017
1656653564,2489,17.0,0,0.017
1656653567,2576,17.0,0,0.017
1656653570,2467,16.9,0,0.017
1656653573,2685,16.9,0,0.017
1656653576,2682,16.9,0,0.017
1656653579,2568,17.0,0,0.017
1656653582,2600,16.9,0,0.017
1656653585,2616,17.1,0,0.017
1656653588,2429,17.0,0,0.017
1656653591,2422,17.1,0,0.017
1656653594,2495,17.0,0,0.017
1656653597,2529,16.9,0,0.017
1656653600,2660,17.0,0,0.017
1656653603,2683,17.0,0,0.017
1656653606,2583,16.9,0,0.017
1656653609,2507,17.1,0,0.017
1656653612,2592,17.0,0,0.017
1656653615,2701,17.0,0,0.017
1656653618,2705,16.9,0,0.017
1656653621,2745,16.9,0,0.017
1656653624,2843,17.0,0,0.017
1656653627,2448,17.0,0,0.017
1656653630,2467,16.8,0,0.017
1656653633,2643,17.0,0,0.017
1656653636,2569,17.0,0,0.017
1656653639,2478,16.9,0,0.017
1656653642,2560,17.0,0,0.017
1656653645,2530,16.8,0,0.017
1656653648,2927,17.0,0,0.017
1656653651,3489,17.0,0,0.017
1656653654,3935,16.9,0,0.017
1656653657,4013,17.0,0,0.017
1656653660,3739,16.9,0,0.017
1656653663,3405,17.0,0,0.017
1656653666,3023,16.9,0,0.017
1656653669,3090,17.0,0,0.017
1656653672,3220,17.0,0,0.017
1656653675,3214,16.9,0,0.017
1656653678,3353,17.0,0,0.017
1656653681,3421,17.2,0,0.017
1656653684,3398,17.0,0,0.017
1656653687,3218,17.0,0,0.017
1656653690,3241,17.1,0,0.017
1656653693,3333,17.0,0,0.017
1656653696,4276,16.9,0,0.017
1656653699,4564,17.0,0,0.017
1656653702,4666,17.0,0,0.017
